18|G|221.06500000|221.07000000|QA
18|G|221.21500000|221.22000000|QA
18|G|221.36500000|221.37000000|QA
18|G|221.51500000|221.52000000|QA
18|G|221.66500000|221.67000000|QA
18|I|220.07000000|220.07500000|QA
18|I|220.22000000|220.22500000|QA
18|I|220.37000000|220.37500000|QA
18|I|220.52000000|220.52500000|QA
18|I|220.67000000|220.67500000|QA
18|I|221.07000000|221.07500000|QA
18|I|221.22000000|221.22500000|QA
18|I|221.37000000|221.37500000|QA
18|I|221.52000000|221.52500000|QA
18|I|221.67000000|221.67500000|QA
18|B|220.07500000|220.08000000|QA
18|B|220.22500000|220.23000000|QA
18|B|220.37500000|220.38000000|QA
18|B|220.52500000|220.53000000|QA
18|B|220.67500000|220.68000000|QA
18|B|221.07500000|221.08000000|QA
18|B|221.22500000|221.23000000|QA
18|B|221.37500000|221.38000000|QA
18|B|221.52500000|221.53000000|QA
18|B|221.67500000|221.68000000|QA
18|H|220.08000000|220.08500000|QA
18|H|220.23000000|220.23500000|QA
18|H|220.38000000|220.38500000|QA
18|H|220.53000000|220.53500000|QA
18|H|220.68000000|220.68500000|QA
18|H|221.08000000|221.08500000|QA
18|H|221.23000000|221.23500000|QA
18|H|221.38000000|221.38500000|QA
18|H|221.53000000|221.53500000|QA
18|H|221.68000000|221.68500000|QA
18|C|220.08500000|220.09000000|QA
18|C|220.23500000|220.24000000|QA
18|C|220.38500000|220.39000000|QA
18|C|220.53500000|220.54000000|QA
18|C|220.68500000|220.69000000|QA
18|C|221.08500000|221.09000000|QA
18|C|221.23500000|221.24000000|QA
18|C|221.38500000|221.39000000|QA
18|C|221.53500000|221.54000000|QA
18|C|221.68500000|221.69000000|QA
18|D|220.09000000|220.09500000|QA
18|D|220.24000000|220.24500000|QA
18|D|220.39000000|220.39500000|QA
18|D|220.54000000|220.54500000|QA
18|D|220.69000000|220.69500000|QA
18|D|221.09000000|221.09500000|QA
18|D|221.24000000|221.24500000|QA
18|D|221.39000000|221.39500000|QA
18|D|221.54000000|221.54500000|QA
18|D|221.69000000|221.69500000|QA
18|I|220.09500000|220.10000000|QA
18|I|220.24500000|220.25000000|QA
18|I|220.39500000|220.40000000|QA
18|I|220.54500000|220.55000000|QA
18|I|220.69500000|220.70000000|QA
18|I|221.09500000|221.10000000|QA
18|I|221.24500000|221.25000000|QA
18|I|221.39500000|221.40000000|QA
18|I|221.54500000|221.55000000|QA
18|I|221.69500000|221.70000000|QA
18|E|220.85000000|220.90000000|QA
18|E|221.85000000|221.90000000|QA
18|J|220.92500000|221.00000000|QA
18|J|221.92500000|222.00000000|QA
18|K|220.25000000|220.30000000|QA
18|K|221.25000000|221.30000000|QA
18|L|220.40000000|220.45000000|QA
18|L|221.40000000|221.45000000|QA
18|M|220.70000000|220.75000000|QA
18|M|221.70000000|221.75000000|QA
21|A|904.00000000|909.75000000|LS
21|A|927.75000000|928.00000000|LS
21|B|919.75000000|921.75000000|LS
21|B|927.50000000|927.75000000|LS
21|C|921.75000000|927.25000000|LS
21|C|927.25000000|927.50000000|LS
22|C|1895.00000000|1910.00000000|CW
22|C|1975.00000000|1990.00000000|CW
22|D|1865.00000000|1870.00000000|CW
22|D|1945.00000000|1950.00000000|CW
22|E|1885.00000000|1890.00000000|CW
22|E|1965.00000000|1970.00000000|CW
22|F|1890.00000000|1895.00000000|CW
22|F|1970.00000000|1975.00000000|CW
22|C2|1895.00000000|1902.50000000|CW
22|C2|1975.00000000|1982.50000000|CW
7|A|896.00625000|896.13125000|YD
7|A|935.00625000|935.13125000|YD
7|B|896.25625000|896.38125000|YD
7|B|935.25625000|935.38125000|YD
7|C|896.50625000|896.63125000|YD
7|C|935.50625000|935.63125000|YD
7|D|896.75625000|896.88125000|YD
7|D|935.75625000|935.88125000|YD
7|E|897.00625000|897.13125000|YD
7|E|936.00625000|936.13125000|YD
7|F|897.25625000|897.38125000|YD
7|F|936.25625000|936.38125000|YD
7|G|897.50625000|897.63125000|YD
7|G|936.50625000|936.63125000|YD
7|H|897.75625000|897.88125000|YD
7|H|936.75625000|936.88125000|YD
7|I|898.00625000|898.13125000|YD
7|I|937.00625000|937.13125000|YD
7|J|898.25625000|898.38125000|YD
7|J|937.25625000|937.38125000|YD
7|K|898.50625000|898.63125000|YD
7|K|937.50625000|937.63125000|YD
7|L|898.75625000|898.88125000|YD
7|L|937.75625000|937.88125000|YD
7|M|899.00625000|899.13125000|YD
7|M|938.00625000|938.13125000|YD
7|N|899.25625000|899.38125000|YD
7|N|938.25625000|938.38125000|YD
7|O|899.50625000|899.63125000|YD
7|O|938.50625000|938.63125000|YD
7|P|899.75625000|899.88125000|YD
7|P|938.75625000|938.88125000|YD
7|Q|900.00625000|900.13125000|YD
7|Q|939.00625000|939.13125000|YD
7|R|900.25625000|900.38125000|YD
7|R|939.25625000|939.38125000|YD
7|S|900.50625000|900.63125000|YD
7|S|939.50625000|939.63125000|YD
7|T|900.75625000|900.88125000|YD
7|T|939.75625000|939.88125000|YD
23|A|27500.00000000|28350.00000000|LD
23|A|29100.00000000|29250.00000000|LD
23|A|31075.00000000|31225.00000000|LD
23|B|31000.00000000|31075.00000000|LD
23|B|31225.00000000|31300.00000000|LD
24|F|220.00000000|220.00500000|QA
24|F|220.15000000|220.15500000|QA
24|F|220.30000000|220.30500000|QA
24|F|220.45000000|220.45500000|QA
24|F|220.60000000|220.60500000|QA
24|F|221.00000000|221.00500000|QA
24|F|221.15000000|221.15500000|QA
24|F|221.30000000|221.30500000|QA
24|F|221.45000000|221.45500000|QA
24|F|221.60000000|221.60500000|QA
24|A|220.00500000|220.01000000|QA
24|A|220.15500000|220.16000000|QA
24|A|220.30500000|220.31000000|QA
24|A|220.45500000|220.46000000|QA
24|A|220.60500000|220.61000000|QA
24|A|221.00500000|221.01000000|QA
24|A|221.15500000|221.16000000|QA
24|A|221.30500000|221.31000000|QA
24|A|221.45500000|221.46000000|QA
24|A|221.60500000|221.61000000|QA
24|B|220.01000000|220.01500000|QA
24|B|220.16000000|220.16500000|QA
24|B|220.31000000|220.31500000|QA
24|B|220.46000000|220.46500000|QA
24|B|220.61000000|220.61500000|QA
24|B|221.01000000|221.01500000|QA
24|B|221.16000000|221.16500000|QA
24|B|221.31000000|221.31500000|QA
24|B|221.46000000|221.46500000|QA
24|B|221.61000000|221.61500000|QA
24|G|220.01500000|220.02000000|QA
24|G|220.16500000|220.17000000|QA
24|G|220.31500000|220.32000000|QA
24|G|220.46500000|220.47000000|QA
24|G|220.61500000|220.62000000|QA
24|G|221.01500000|221.02000000|QA
24|G|221.16500000|221.17000000|QA
24|G|221.31500000|221.32000000|QA
24|G|221.46500000|221.47000000|QA
24|G|221.61500000|221.62000000|QA
24|C|220.02000000|220.02500000|QA
24|C|220.17000000|220.17500000|QA
24|C|220.32000000|220.32500000|QA
24|C|220.47000000|220.47500000|QA
24|C|220.62000000|220.62500000|QA
24|C|221.02000000|221.02500000|QA
24|C|221.17000000|221.17500000|QA
24|C|221.32000000|221.32500000|QA
24|C|221.47000000|221.47500000|QA
24|C|221.62000000|221.62500000|QA
24|F|220.02500000|220.03000000|QA
24|F|220.17500000|220.18000000|QA
24|F|220.32500000|220.33000000|QA
24|F|220.47500000|220.48000000|QA
24|F|220.62500000|220.63000000|QA
24|F|221.02500000|221.03000000|QA
24|F|221.17500000|221.18000000|QA
24|F|221.32500000|221.33000000|QA
24|F|221.47500000|221.48000000|QA
24|F|221.62500000|221.63000000|QA
24|H|220.03000000|220.03500000|QA
24|H|220.18000000|220.18500000|QA
24|H|220.33000000|220.33500000|QA
24|H|220.48000000|220.48500000|QA
24|H|220.63000000|220.63500000|QA
24|H|221.03000000|221.03500000|QA
24|H|221.18000000|221.18500000|QA
24|H|221.33000000|221.33500000|QA
24|H|221.48000000|221.48500000|QA
24|H|221.63000000|221.63500000|QA
24|D|220.03500000|220.04000000|QA
24|D|220.18500000|220.19000000|QA
24|D|220.33500000|220.34000000|QA
24|D|220.48500000|220.49000000|QA
24|D|220.63500000|220.64000000|QA
24|D|221.03500000|221.04000000|QA
24|D|221.18500000|221.19000000|QA
24|D|221.33500000|221.34000000|QA
24|D|221.48500000|221.49000000|QA
24|D|221.63500000|221.64000000|QA
24|G|220.04000000|220.04500000|QA
24|G|220.19000000|220.19500000|QA
24|G|220.34000000|220.34500000|QA
24|G|220.49000000|220.49500000|QA
24|G|220.64000000|220.64500000|QA
24|G|221.04000000|221.04500000|QA
24|G|221.19000000|221.19500000|QA
24|G|221.34000000|221.34500000|QA
24|G|221.49000000|221.49500000|QA
24|G|221.64000000|221.64500000|QA
24|I|220.04500000|220.05000000|QA
24|I|220.19500000|220.20000000|QA
24|I|220.34500000|220.35000000|QA
24|I|220.49500000|220.50000000|QA
24|I|220.64500000|220.65000000|QA
24|I|221.04500000|221.05000000|QA
24|I|221.19500000|221.20000000|QA
24|I|221.34500000|221.35000000|QA
24|I|221.49500000|221.50000000|QA
24|I|221.64500000|221.65000000|QA
24|F|220.05000000|220.05500000|QA
24|F|220.20000000|220.20500000|QA
24|F|220.35000000|220.35500000|QA
24|F|220.50000000|220.50500000|QA
24|F|220.65000000|220.65500000|QA
24|F|221.05000000|221.05500000|QA
24|F|221.20000000|221.20500000|QA
24|F|221.35000000|221.35500000|QA
24|F|221.50000000|221.50500000|QA
24|F|221.65000000|221.65500000|QA
24|H|220.05500000|220.06000000|QA
24|H|220.20500000|220.21000000|QA
24|H|220.35500000|220.36000000|QA
24|H|220.50500000|220.51000000|QA
24|H|220.65500000|220.66000000|QA
24|H|221.05500000|221.06000000|QA
24|H|221.20500000|221.21000000|QA
24|H|221.35500000|221.36000000|QA
24|H|221.50500000|221.51000000|QA
24|H|221.65500000|221.66000000|QA
24|A|220.06000000|220.06500000|QA
24|A|220.21000000|220.21500000|QA
24|A|220.36000000|220.36500000|QA
24|A|220.51000000|220.51500000|QA
24|A|220.66000000|220.66500000|QA
24|A|221.06000000|221.06500000|QA
24|A|221.21000000|221.21500000|QA
24|A|221.36000000|221.36500000|QA
24|A|221.51000000|221.51500000|QA
24|A|221.66000000|221.66500000|QA
24|G|220.06500000|220.07000000|QA
24|G|220.21500000|220.22000000|QA
24|G|220.36500000|220.37000000|QA
24|G|220.51500000|220.52000000|QA
24|G|220.66500000|220.67000000|QA
24|G|221.06500000|221.07000000|QA
24|G|221.21500000|221.22000000|QA
24|G|221.36500000|221.37000000|QA
24|G|221.51500000|221.52000000|QA
24|G|221.66500000|221.67000000|QA
24|I|220.07000000|220.07500000|QA
24|I|220.22000000|220.22500000|QA
24|I|220.37000000|220.37500000|QA
24|I|220.52000000|220.52500000|QA
24|I|220.67000000|220.67500000|QA
24|I|221.07000000|221.07500000|QA
24|I|221.22000000|221.22500000|QA
24|I|221.37000000|221.37500000|QA
24|I|221.52000000|221.52500000|QA
24|I|221.67000000|221.67500000|QA
24|B|220.07500000|220.08000000|QA
24|B|220.22500000|220.23000000|QA
24|B|220.37500000|220.38000000|QA
24|B|220.52500000|220.53000000|QA
24|B|220.67500000|220.68000000|QA
24|B|221.07500000|221.08000000|QA
24|B|221.22500000|221.23000000|QA
24|B|221.37500000|221.38000000|QA
24|B|221.52500000|221.53000000|QA
24|B|221.67500000|221.68000000|QA
24|H|220.08000000|220.08500000|QA
24|H|220.23000000|220.23500000|QA
24|H|220.38000000|220.38500000|QA
24|H|220.53000000|220.53500000|QA
24|H|220.68000000|220.68500000|QA
24|H|221.08000000|221.08500000|QA
24|H|221.23000000|221.23500000|QA
24|H|221.38000000|221.38500000|QA
24|H|221.53000000|221.53500000|QA
24|H|221.68000000|221.68500000|QA
24|C|220.08500000|220.09000000|QA
24|C|220.23500000|220.24000000|QA
24|C|220.38500000|220.39000000|QA
24|C|220.53500000|220.54000000|QA
24|C|220.68500000|220.69000000|QA
24|C|221.08500000|221.09000000|QA
24|C|221.23500000|221.24000000|QA
24|C|221.38500000|221.39000000|QA
24|C|221.53500000|221.54000000|QA
24|C|221.68500000|221.69000000|QA
24|D|220.09000000|220.09500000|QA
24|D|220.24000000|220.24500000|QA
24|D|220.39000000|220.39500000|QA
24|D|220.54000000|220.54500000|QA
24|D|220.69000000|220.69500000|QA
24|D|221.09000000|221.09500000|QA
24|D|221.24000000|221.24500000|QA
24|D|221.39000000|221.39500000|QA
24|D|221.54000000|221.54500000|QA
24|D|221.69000000|221.69500000|QA
24|I|220.09500000|220.10000000|QA
24|I|220.24500000|220.25000000|QA
24|I|220.39500000|220.40000000|QA
24|I|220.54500000|220.55000000|QA
24|I|220.69500000|220.70000000|QA
24|I|221.09500000|221.10000000|QA
24|I|221.24500000|221.25000000|QA
24|I|221.39500000|221.40000000|QA
24|I|221.54500000|221.55000000|QA
24|I|221.69500000|221.70000000|QA
24|E|220.85000000|220.85500000|QA
24|E|220.85500000|220.86000000|QA
24|E|220.86000000|220.86500000|QA
24|E|220.86500000|220.87000000|QA
24|E|220.87000000|220.87500000|QA
24|E|220.87500000|220.88000000|QA
24|E|220.88000000|220.88500000|QA
24|E|220.88500000|220.89000000|QA
24|E|220.89000000|220.89500000|QA
24|E|220.89500000|220.90000000|QA
24|E|221.85000000|221.85500000|QA
24|E|221.85500000|221.86000000|QA
24|E|221.86000000|221.86500000|QA
24|E|221.86500000|221.87000000|QA
24|E|221.87000000|221.87500000|QA
24|E|221.87500000|221.88000000|QA
24|E|221.88000000|221.88500000|QA
24|E|221.88500000|221.89000000|QA
24|E|221.89000000|221.89500000|QA
24|E|221.89500000|221.90000000|QA
24|J|220.92500000|220.93000000|QA
24|J|220.93000000|220.93500000|QA
24|J|220.93500000|220.94000000|QA
24|J|220.94000000|220.94500000|QA
24|J|220.94500000|220.95000000|QA
24|J|220.95000000|220.95500000|QA
24|J|220.95500000|220.96000000|QA
24|J|220.96000000|220.96500000|QA
24|J|220.96500000|220.97000000|QA
24|J|220.97000000|220.97500000|QA
24|J|220.97500000|220.98000000|QA
24|J|220.98000000|220.98500000|QA
24|J|220.98500000|220.99000000|QA
24|J|220.99000000|220.99500000|QA
24|J|220.99500000|221.00000000|QA
24|J|221.92500000|221.93000000|QA
24|J|221.93000000|221.93500000|QA
24|J|221.93500000|221.94000000|QA
24|J|221.94000000|221.94500000|QA
24|J|221.94500000|221.95000000|QA
24|J|221.95000000|221.95500000|QA
24|J|221.95500000|221.96000000|QA
24|J|221.96000000|221.96500000|QA
24|J|221.96500000|221.97000000|QA
24|J|221.97000000|221.97500000|QA
24|J|221.97500000|221.98000000|QA
24|J|221.98000000|221.98500000|QA
24|J|221.98500000|221.99000000|QA
24|J|221.99000000|221.99500000|QA
24|J|221.99500000|222.00000000|QA
24|K|220.25000000|220.25500000|QA
24|K|220.25500000|220.26000000|QA
24|K|220.26000000|220.26500000|QA
24|K|220.26500000|220.27000000|QA
24|K|220.27000000|220.27500000|QA
24|K|220.27500000|220.28000000|QA
24|K|220.28000000|220.28500000|QA
24|K|220.28500000|220.29000000|QA
24|K|220.29000000|220.29500000|QA
24|K|220.29500000|220.30000000|QA
24|K|221.25000000|221.25500000|QA
24|K|221.25500000|221.26000000|QA
24|K|221.26000000|221.26500000|QA
24|K|221.26500000|221.27000000|QA
24|K|221.27000000|221.27500000|QA
24|K|221.27500000|221.28000000|QA
24|K|221.28000000|221.28500000|QA
24|K|221.28500000|221.29000000|QA
24|K|221.29000000|221.29500000|QA
24|K|221.29500000|221.30000000|QA
24|L|220.40000000|220.40500000|QA
24|L|220.40500000|220.41000000|QA
24|L|220.41000000|220.41500000|QA
24|L|220.41500000|220.42000000|QA
24|L|220.42000000|220.42500000|QA
24|L|220.42500000|220.43000000|QA
24|L|220.43000000|220.43500000|QA
24|L|220.43500000|220.44000000|QA
24|L|220.44000000|220.44500000|QA
24|L|220.44500000|220.45000000|QA
24|L|221.40000000|221.40500000|QA
24|L|221.40500000|221.41000000|QA
24|L|221.41000000|221.41500000|QA
24|L|221.41500000|221.42000000|QA
24|L|221.42000000|221.42500000|QA
24|L|221.42500000|221.43000000|QA
24|L|221.43000000|221.43500000|QA
24|L|221.43500000|221.44000000|QA
24|L|221.44000000|221.44500000|QA
24|L|221.44500000|221.45000000|QA
24|M|220.70000000|220.70500000|QA
24|M|220.70500000|220.71000000|QA
24|M|220.71000000|220.71500000|QA
24|M|220.71500000|220.72000000|QA
24|M|220.72000000|220.72500000|QA
24|M|220.72500000|220.73000000|QA
24|M|220.73000000|220.73500000|QA
24|M|220.73500000|220.74000000|QA
24|M|220.74000000|220.74500000|QA
24|M|220.74500000|220.75000000|QA
24|M|221.70000000|221.70500000|QA
24|M|221.70500000|221.71000000|QA
24|M|221.71000000|221.71500000|QA
24|M|221.71500000|221.72000000|QA
24|M|221.72000000|221.72500000|QA
24|M|221.72500000|221.73000000|QA
24|M|221.73000000|221.73500000|QA
24|M|221.73500000|221.74000000|QA
24|M|221.74000000|221.74500000|QA
24|M|221.74500000|221.75000000|QA
4|A|1850.00000000|1865.00000000|CW
4|A|1930.00000000|1945.00000000|CW
4|B|1870.00000000|1885.00000000|CW
4|B|1950.00000000|1965.00000000|CW
5|C|1895.00000000|1910.00000000|CW
5|C|1975.00000000|1990.00000000|CW
10|C|1895.00000000|1910.00000000|CW
10|C|1975.00000000|1990.00000000|CW
11|D|1865.00000000|1870.00000000|CW
11|D|1945.00000000|1950.00000000|CW
11|E|1885.00000000|1890.00000000|CW
11|E|1965.00000000|1970.00000000|CW
11|F|1890.00000000|1895.00000000|CW
11|F|1970.00000000|1975.00000000|CW
30|A|38600.00000000|38650.00000000|TN
30|A|39300.00000000|39350.00000000|TN
30|B|38650.00000000|38700.00000000|TN
30|B|39350.00000000|39400.00000000|TN
30|C|38700.00000000|38750.00000000|TN
30|C|39400.00000000|39450.00000000|TN
30|D|38750.00000000|38800.00000000|TN
30|D|39450.00000000|39500.00000000|TN
30|E|38800.00000000|38850.00000000|TN
30|E|39500.00000000|39550.00000000|TN
30|F|38850.00000000|38900.00000000|TN
30|F|39550.00000000|39600.00000000|TN
30|G|38900.00000000|38950.00000000|TN
30|G|39600.00000000|39650.00000000|TN
30|H|38950.00000000|39000.00000000|TN
30|H|39650.00000000|39700.00000000|TN
30|I|39000.00000000|39050.00000000|TN
30|I|39700.00000000|39750.00000000|TN
30|J|39050.00000000|39100.00000000|TN
30|J|39750.00000000|39800.00000000|TN
30|K|39100.00000000|39150.00000000|TN
30|K|39800.00000000|39850.00000000|TN
30|L|39150.00000000|39200.00000000|TN
30|L|39850.00000000|39900.00000000|TN
30|M|39200.00000000|39250.00000000|TN
30|M|39900.00000000|39950.00000000|TN
30|N|39250.00000000|39300.00000000|TN
30|N|39950.00000000|40000.00000000|TN
26|A|929.00000000|929.02500000|GC
26|B|929.10000000|929.12500000|GC
26|C|929.22500000|929.25000000|GC
26|D|929.30000000|929.32500000|GC
26|E|929.37500000|929.40000000|GC
26|F|929.42500000|929.45000000|GC
26|G|929.45000000|929.47500000|GC
26|H|929.62500000|929.65000000|GC
26|I|929.67500000|929.70000000|GC
26|J|929.77500000|929.80000000|GC
26|K|929.90000000|929.92500000|GC
26|L|929.95000000|929.97500000|GC
26|AA|931.00000000|931.02500000|CZ
26|AB|931.02500000|931.05000000|CZ
26|AC|931.05000000|931.07500000|CZ
26|AD|931.07500000|931.10000000|CZ
26|AE|931.10000000|931.12500000|CZ
26|AF|931.12500000|931.15000000|CZ
26|AG|931.15000000|931.17500000|CZ
26|AH|931.17500000|931.20000000|CZ
26|AI|931.20000000|931.22500000|CZ
26|AJ|931.22500000|931.25000000|CZ
26|AK|931.25000000|931.27500000|CZ
26|AL|931.27500000|931.30000000|CZ
26|AM|931.30000000|931.32500000|CZ
26|AN|931.32500000|931.35000000|CZ
26|AO|931.35000000|931.37500000|CZ
26|AP|931.37500000|931.40000000|CZ
26|AQ|931.40000000|931.42500000|CZ
26|AR|931.42500000|931.45000000|CZ
26|AS|931.45000000|931.47500000|CZ
26|AT|931.47500000|931.50000000|CZ
26|AU|931.50000000|931.52500000|CZ
26|AV|931.52500000|931.55000000|CZ
26|AW|931.55000000|931.57500000|CZ
26|AX|931.57500000|931.60000000|CZ
26|AY|931.60000000|931.62500000|CZ
26|AZ|931.62500000|931.65000000|CZ
26|BA|931.65000000|931.67500000|CZ
26|BB|931.67500000|931.70000000|CZ
26|BC|931.70000000|931.72500000|CZ
26|BD|931.72500000|931.75000000|CZ
26|BE|931.75000000|931.77500000|CZ
26|BF|931.77500000|931.80000000|CZ
26|BG|931.80000000|931.82500000|CZ
26|BH|931.82500000|931.85000000|CZ
26|BI|931.85000000|931.87500000|CZ
26|BJ|931.95000000|931.97500000|CZ
26|BK|931.97500000|932.00000000|CZ
2|A|218.00000000|218.50000000|ZV
2|B|218.50000000|219.00000000|ZV
34|D|851.00000000|851.62500000|YC
34|D|806.00000000|806.62500000|YC
34|DD|851.62500000|852.25000000|YC
34|DD|806.62500000|807.25000000|YC
34|E|852.25000000|852.87500000|YC
34|E|807.25000000|807.87500000|YC
34|EE|852.87500000|853.50000000|YC
34|EE|807.87500000|808.50000000|YC
34|F|853.50000000|854.12500000|YC
34|F|808.50000000|809.12500000|YC
34|FF|854.12500000|854.75000000|YC
34|FF|809.12500000|809.75000000|YC
34|A|861.00000000|861.50000000|YC
34|A|816.00000000|816.50000000|YC
34|B|861.50000000|863.00000000|YC
34|B|816.50000000|818.00000000|YC
34|C|863.00000000|866.00000000|YC
34|C|818.00000000|821.00000000|YC
33|A|757.00000000|758.00000000|WX
33|A|787.00000000|788.00000000|WX
33|B|762.00000000|764.00000000|WX
33|B|792.00000000|794.00000000|WX
35|C1|1902.50000000|1910.00000000|CW
35|C1|1982.50000000|1990.00000000|CW
35|C2|1895.00000000|1902.50000000|CW
35|C2|1975.00000000|1982.50000000|CW
35|C3|1895.00000000|1900.00000000|CW
35|C3|1975.00000000|1980.00000000|CW
35|C4|1900.00000000|1905.00000000|CW
35|C4|1980.00000000|1985.00000000|CW
35|C5|1905.00000000|1910.00000000|CW
35|C5|1985.00000000|1990.00000000|CW
35|F|1890.00000000|1895.00000000|CW
35|F|1970.00000000|1975.00000000|CW
38|A|757.00000000|758.00000000|WX
38|A|787.00000000|788.00000000|WX
38|B|762.00000000|764.00000000|WX
38|B|792.00000000|794.00000000|WX
